owner_key,legacy_uuid,title,topic,url,downloadable,expected_bytes,reference_status
c_001272,c_l219:f71649ef-0855-4f16-abc6-9c6c0a4e4658,Cartografia in scarico - Carta tecnica - fogli 1:1000,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/carta_tecnica_fogli_1000_geo.zip,true,26264,ok
c_001272,c_l219:f71649ef-0855-4f16-abc6-9c6c0a4e4658,Cartografia in scarico - Carta tecnica - fogli 1:1000,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/carta_tecnica_fogli_1000_csv.zip,true,16973,ok
r_piemon,r_piemon:a6a06e39-05a0-42e4-8231-4db0656f6981,CSR 2023-2027. Aree a rischio di asportazione della vegetazione arborea,inlandWaters,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/SIFOR/CSR_2023-2027_Aree_rischio_asportazione_veget_arborea.zip,true,373050,ok
r_piemon,r_piemon:0cdd5f07-b835-4a23-92d7-c571761bf0e8,Ppr - Alberi monumentali (tav. P2),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/alberi_monumentali.zip,true,5974,ok
r_piemon,r_piemon:31968206-1d07-4afc-9138-fba89838565e,Ppr - Sistemi di valorizzazione del patrimonio culturale (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/sistema_valorizzaz_patrimonio_culturale.zip,true,12694,ok
r_piemon,r_piemon:90b5bec9-8349-4ee9-b2e1-76b924e259a8,Confini di riferimento Aziende Agri-turistico venatorie (AATV) e Aziende faunistico venatorie (AFV),farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/AATV_AFV/aatv_afv.zip,true,4126799,ok
r_piemon,r_piemon:5c6e7242-6a59-487f-be2b-f5b578825f42,Ppr - Punti panoramici (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/punti_panoramici.zip,true,9848,ok
p_to,arlpa_to:07.07.02-D_2025-06-17-16:00,Arpa Piemonte - Sistema Informativo Valanghe - CATASTO VALANGHE,geoscientificInformation,https://webgis.arpa.piemonte.it/w-metadoc/Download/valanghe/valanghe.zip,true,48707042,ok
r_piemon,r_piemon:tza75r3q-e895-ro47-8321-aee514ep931a,Fasce fluviali e aree inondabili vigenti,planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PAI/FASCE_FLUVIALI_VIGENTI.zip,true,6522817,ok
r_piemon,r_piemon:a2c562a0-28e1-414f-baaa-35529a9881ee,Carta dei paesaggi agrari e forestali - Sovraunità di Paesaggio,biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/CARPAS/CARPAS_Sovraunita_di_paesaggio.zip,true,2724058,ok
r_piemon,r_piemon:96b6a054-c7f2-4d84-a069-834cb7d6655e,Carta dei paesaggi agrari e forestali - Sottosistemi di Paesaggio,biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/CARPAS/CARPAS_Sottosistemi_di_paesaggio.zip,true,1896759,ok
c_001272,c_l219:71bd559a-de54-4ebc-84c4-4c304a53a720,Urbanistica - PRG Azzonamento - Zone di piano,planningCadastre,http://geoportale.comune.torino.it/sec/zip/zone_di_piano.zip,true,2368186,ok
c_001272,c_l219:6865be70-53b4-443c-8e09-d7af016cd527,Catasto Terreni 1:1000 - Particelle fabbricati,planningCadastre,http://geoportale.comune.torino.it/sec/zip/particelle_fabbricati.zip,true,7701724,ok
r_piemon,r_piemon:dl45po47-sh45-p44w-854d-58fdq6p9iu45,Carta dei suoli 1:250000,biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/CarteSuoli/Carta_Suoli_250.zip,true,21412977,ok
p_to,arlpa_to:07.03.29-D_2013-05-17-11:45,Arpa Piemonte - Evento alluvionale del 24-26 Agosto 1987,geoscientificInformation,http://webgis.arpa.piemonte.it/Web22/eventi_alluvionali/dati/Ev_Allu_1987.zip,true,292960,ok
p_to,arlpa_to:07.03.29-D_2013-05-17-11:45,Arpa Piemonte - Evento alluvionale del 24-26 Agosto 1987,geoscientificInformation,http://webgis.arpa.piemonte.it/Web22/eventi_alluvionali/dati/Ev_Allu_1987_sqlite.zip,true,989068,ok
r_piemon,r_piemon:4368c018-6b58-4834-b233-c45360cb1206,Aree protette e altre aree tutelate,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Aree_protette/parchi_wgs84.zip,true,1326780,ok
r_piemon,r_piemon:4368c018-6b58-4834-b233-c45360cb1206,Aree protette e altre aree tutelate,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Aree_protette/Aree_contigue_Piemonte.zip,true,292370,ok
r_piemon,r_piemon:4368c018-6b58-4834-b233-c45360cb1206,Aree protette e altre aree tutelate,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Aree_protette/Aree_protette_Piemonte.zip,true,985673,ok
c_001272,c_l219:4919790c-9958-4336-a4b1-3296d1fef87e,Maglie archivio edilizio,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/maglie_archivio_edilizio_geo.zip,true,691508,ok
c_001272,c_l219:4919790c-9958-4336-a4b1-3296d1fef87e,Maglie archivio edilizio,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/maglie_archivio_edilizio_csv.zip,true,646574,ok
r_piemon,r_piemon:a72ad7e9-9699-4f9c-a820-37c1e71d74fa,Ripresa aerea 1995 SUSA ROSSI Piano di volo,imageryBaseMapsEarthCover,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Voli/Ripresa_Aerea_1995_SusaRossi_PianoVolo/ABBRACCIAMENTO.zip,true,389821,ok
r_piemon,r_piemon:c91e059a-84db-462c-a00a-db39ae6b08af,Atlante delle analisi dei terreni,biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Atlante_terreni/AtlanteAnalisiTerreni.zip,true,2681745,ok
c_001272,c_l219:b5727fc3-bce3-45b0-8ec5-105c35037344,Mobilità - ZTL - Zone Traffico Limitato,transportation,http://geoportale.comune.torino.it/geodati/zip/ztl_geo.zip,true,31933,ok
c_001272,c_l219:b5727fc3-bce3-45b0-8ec5-105c35037344,Mobilità - ZTL - Zone Traffico Limitato,transportation,http://geoportale.comune.torino.it/geodati/zip/ztl_csv.zip,true,27750,ok
p_to,arlpa_to:01.01.04-D_2011-06-14-16:09,Arpa Piemonte - Reticolo idrografico Direttiva Quadro Acque WFD 60/2000/CE,inlandWaters,https://webgis.arpa.piemonte.it/w-metadoc/Download/WFD2000_60_CE_BDTRE.zip,true,20703151,ok
r_piemon,r_piemon:f012eff3-b03d-4abd-b0b1-d2c9c977c896,Punti di restituzione in corsi d’acqua,environment,http://www.regione.piemonte.it/siriw/cartografia/mappastart.do,true,15248,ok
r_piemon,r_piemon:62b3474a-e324-413a-8cac-6d90df2fd07d,Prese da acque superficiali,environment,http://www.regione.piemonte.it/siriw/cartografia/mappastart.do,true,15248,ok
r_piemon,r_piemon:c7a68f5e-f174-4be5-ac63-733a8f73aef1,Tratti di canale Tratti di galleria Tratti di condotta generica Tratti di condotta forzata - Derivazioni idriche,environment,http://www.regione.piemonte.it/siriw/cartografia/mappastart.do,true,15248,ok
p_bi,p_bi:2059034e-99a8-44d2-b032-f9a5f40374fd,Provincia di Biella - capacità d'uso dei suoli e loro limitazioni,farming,https://www.provincia.biella.it/sit-e-cartografia/repertorio/consultazione/at6-matrice-ambientale,false,0,err
r_piemon,r_piemon:773086ca-1c9b-498b-8394-c553fad6d4b9,Toponomastica 1:10.000,location,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Topon/Toponomastica_10.zip,true,2461539,ok
r_piemon,r_piemon:1fa04620-c1d6-4512-8434-5cf7dd5b301b,Anagrafe Regionale dei Siti Contaminati (ASCO),environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Ambiente/ASCO_Anagrafe_Siti_Contaminati.zip,true,112523,ok
r_piemon,r_piemon:2666b617-8a24-443b-82a8-2eace07fe726,Sorgenti,environment,http://www.regione.piemonte.it/siriw/cartografia/mappastart.do,true,15248,ok
r_piemon,r_piemon:f6e77fd1-9795-4da9-b629-244de8160415,Carta dei paesaggi agrari e forestali - Sistemi di Paesaggio,biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/CARPAS/CARPAS_Sistemi_di_paesaggio.zip,true,1576254,ok
c_001272,c_l219:5f39d376-e3fb-43b8-89a2-bd1e7614b4a5,Urbanistica - PRG Var. Geologica - Zonizzazione geomorfologica,planningCadastre,http://geoportale.comune.torino.it/sec/zip/zonizzazione_geomorfologica.zip,true,732044,ok
r_piemon,r_piemon:a2718483-8041-491d-8649-86b2e3f7a006,Ppr - Lettera c) corpi idrici (tav. P2) / Sistema idrografico (tav. P4) AGGIORNAMENTO 2026,planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/Lettera_c_corpi_idrici.zip,true,3669523,ok
c_001272,c_l219:93061839-e81d-42a1-9f6d-1d9983ec44e9,Urbanistica - PRG Altre prescrizioni - Boschi e vincolo idrogeologico. Parchi regionali,planningCadastre,http://geoportale.comune.torino.it/sec/zip/boschi_e_vincolo_idrogeologico_parchi_regionali.zip,true,262284,ok
r_piemon,r_piemon:47b602ce-56fb-4a7e-a7ee-d6df1bc203c0,Idrogeologia - Permeabilità prevalente della zona non satura 1:100.000,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Acqua/Permeabilita_prevalente_keq.zip,true,1866625,ok
r_piemon,r_piemon:47b602ce-56fb-4a7e-a7ee-d6df1bc203c0,Idrogeologia - Permeabilità prevalente della zona non satura 1:100.000,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Acqua/Idrogeologia_pianura_piemontese.pdf,true,2288182,ok
p_to,arlpa_to:07.03.30-D_2013-05-16-16:02,Arpa Piemonte - Eventi alluvionali 1972-1977 - Acqui Terme,geoscientificInformation,https://webgis.arpa.piemonte.it/w-metadoc/Download/alluvioni/allu_1972_1977.zip,true,935647,ok
r_piemon,r_piemon:f8d5631a-1e94-4db1-86d7-4b4a3df5caa5,BDTRE 2017 - RASTER B/N 1:10.000,imageryBaseMapsEarthCover,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geoservices.csi.it/ms/wms/bdtre/rp-01/bdtrewms/wms_griglia_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20BDTRE%20raster%20b/n%201:10.000%20(2014-2019)&layer=scBD3CTRstor,true,18993,ok
p_to,cmto:eae70ebe-3a37-48b5-b736-a320674c7eb5,CHISONE e GERMANASCA - Studio Idrogeologico,geoscientificInformation,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/sit-cartografico/dwd/geoportale/dati_scaricabili/difesa_del_suolo/studi_idrogeologici/chisonegermanasca/Stralcio_Relazione_studio_105.pdf,true,15582653,ok
p_to,cmto:eae70ebe-3a37-48b5-b736-a320674c7eb5,CHISONE e GERMANASCA - Studio Idrogeologico,geoscientificInformation,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/sit-cartografico/dwd/geoportale/dati_scaricabili/difesa_del_suolo/studi_idrogeologici/chisonegermanasca/Ponti_e_attraversamenti_studio_105.pdf,true,37633895,ok
r_piemon,r_piemon:7560d0b2-7ae9-421d-94f7-5fac2791f5b9,Ambiti amministrativi - Comuni vigenti,boundaries,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Limiti_amministrativi/AMBITI_AMMINISTRATIVI_COMUNI_VIGENTI.zip,true,23349937,ok
r_piemon,r_piemon:373e14f9-366d-49b5-82c8-e98506fd04c0,Idrografia 1:100000 - Corsi d'acqua  - Storico,inlandWaters,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Idrografia/Idro100-fiumi.zip,true,9140159,ok
r_piemon,r_piemon:2dac83db-52f7-42c4-9531-ce1415b805b0,ALLESTIMENTO CARTOGRAFICO DI RIFERIMENTO BDTRE 2026 COLORI 1:50.000,imageryBaseMapsEarthCover,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geoservices.csi.it/ms/wms/bdtre/rp-01/bdtrewms/wms_griglia_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20Allestimento%201:50.000%20BDTRE%202026&layer=scBD3fg50,true,18993,ok
r_piemon,r_piemon:9fbd0dba-9603-49ce-a290-da6612c92580,Aree RME - aree a rischio idrogeologico molto elevato,biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PAI/perimet_rme.zip,true,103180,ok
r_piemon,r_piemon:c763ae28-98dc-4001-a7a3-1860ddfeab84,Limiti amministrativi 1:100.000 - Aree comunali - Storico,boundaries,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Limiti_amministrativi/Comuni100_STORICO.zip,true,3579612,ok
r_piemon,r_piemon:4f4ee4a8-261e-4771-9912-b36327ff9c0e,TRAFFICO GIORNALIERO MEDIO E ALTRI DATI SVR 2020 SU ELEMENTO STRADALE BDTRE,transportation,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/TRASPORTI/DatiSVR2020_su_ElementoStradaleBDTRE.zip,true,82482572,ok
c_001272,c_l219:69a50017-e6b4-4b00-b06b-c4507c1afc15,Azzonamenti Statistici - Circoscrizioni,boundaries,http://geoportale.comune.torino.it/geodati/zip/circoscrizioni_geo.zip,true,37656,ok
c_001272,c_l219:69a50017-e6b4-4b00-b06b-c4507c1afc15,Azzonamenti Statistici - Circoscrizioni,boundaries,http://geoportale.comune.torino.it/geodati/zip/circoscrizioni_csv.zip,true,33776,ok
p_to,arlpa_to:07.03.26-D_2013-05-02-14:44,Arpa Piemonte - Evento alluvionale del 5-6 Novembre1994,geoscientificInformation,https://webgis.arpa.piemonte.it/w-metadoc/Download/alluvioni/allu_1994.zip,true,18631156,ok
r_piemon,r_piemon:57ac0ec6-d439-408c-964a-91c20eb1741a,Aree montane 1:100.000 - Storico,imageryBaseMapsEarthCover,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Aree_montane/Aree_montane_storico.zip,true,629966,ok
p_to,arlpa_to:07.03.32-D_2013-05-17-16:38,Arpa Piemonte - Evento alluvionale del 4-6 Giugno 2002,geoscientificInformation,http://webgis.arpa.piemonte.it/Web22/eventi_alluvionali/dati/Ev_Allu_2002.zip,true,59517,ok
p_to,arlpa_to:07.03.32-D_2013-05-17-16:38,Arpa Piemonte - Evento alluvionale del 4-6 Giugno 2002,geoscientificInformation,http://webgis.arpa.piemonte.it/Web22/eventi_alluvionali/dati/Ev_Allu_2002_sqlite.zip,true,0,ok
r_piemon,r_piemon:da9b12ba-866a-4f0f-8704-5b7b753e4f15,BDTRE 2026 - Database GeoTopografico (dataset vettoriale - scarico per comune),imageryBaseMapsEarthCover,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geoservices.csi.it/ms/wms/bdtre/rp-01/bdtrewms/wms_griglia_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20BDTRE%20vettoriale%20(annuale%20-%20struttura%20NC)&layer=scBD3comune,true,18993,ok
c_001272,c_l219:5349da48-7b4a-41db-8eec-ac0b4a024a2c,Mobilità - Percorsi loges,transportation,http://geoportale.comune.torino.it/geodati/zip/percorsi_loges_geo.zip,true,7087,ok
c_001272,c_l219:5349da48-7b4a-41db-8eec-ac0b4a024a2c,Mobilità - Percorsi loges,transportation,http://geoportale.comune.torino.it/geodati/zip/percorsi_loges_csv.zip,true,2614,ok
c_001272,c_l219:b560562e-753a-4a35-9d19-72bd8079e3f5,Cartografia in scarico - Carta di sintesi 1:10000,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/carta_di_sintesi_fogli_10000_geo.zip,true,7252,ok
c_001272,c_l219:b560562e-753a-4a35-9d19-72bd8079e3f5,Cartografia in scarico - Carta di sintesi 1:10000,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/carta_di_sintesi_fogli_10000_csv.zip,true,615,ok
r_piemon,r_piemon:9b1b7c24-dabc-49df-8550-2b246dca19f0,Valori economici immobiliari (OMI 2016) e Popolazione residente (Censimento 2011) della classe Edificio della BDTRE,planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/OMI/ValoriOMI2016_su_EdificioBDTRE2017.zip,true,286591314,ok
r_piemon,r_piemon:d8632dda-2e41-4ff7-a9bd-16c7ddac6555,Consumo di suolo (Monitoraggio storico 1991-2005),planningCadastre,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geomap.reteunitaria.piemonte.it/ws/taims/rp-01/taimsscaricogp/wms_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20Consumo%20di%20Suolo&layer=scCDS,true,18993,ok
r_piemon,r_piemon:274504fb-2c98-49f6-890c-0ec3f1bfcb58,Pozzi,environment,http://www.regione.piemonte.it/siriw/cartografia/mappastart.do,true,15248,ok
c_001272,c_l219:8bc16b3c-49a9-41ad-a6de-12d90786963a,Piano del commercio - Tipi addensamento,planningCadastre,http://geoportale.comune.torino.it/sec/zip/addensamenti_tipi.zip,true,647994,ok
p_to,cmto:91be5701-4655-4efb-aa37-8b81e38a29f2,PTC 2 - Siti Unesco,society,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav32/siti_unesco_ppr.zip,true,48872,ok
p_to,arlpa_to:16.01.01-D_2015-05-19:13:20,Arpa Piemonte - Mappatura delle potenziali coperture in cemento-amianto,environment,https://webgis.arpa.piemonte.it/w-metadoc/Download/amianto_PRA_pubblico.zip,true,3690319,ok
c_001272,c_l219:5f9f6088-5504-40af-8313-e6cbafa860a9,Pubblica sicurezza,health,http://geoportale.comune.torino.it/geodati/zip/pubblica_sicurezza_geo.zip,true,33829,ok
c_001272,c_l219:5f9f6088-5504-40af-8313-e6cbafa860a9,Pubblica sicurezza,health,http://geoportale.comune.torino.it/geodati/zip/pubblica_sicurezza_csv.zip,true,8176,ok
p_bi,p_bi:a238f52e-48cd-4761-bc14-d4ec8d97a2d7,Provincia di Biella - PTPv1 - caselli autostradali,transportation,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-u-carta-degli-indirizzi-di-governo-del,false,0,err
p_bi,p_bi:a238f52e-48cd-4761-bc14-d4ec8d97a2d7,Provincia di Biella - PTPv1 - caselli autostradali,transportation,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-f-politiche-territoriali-della,false,0,err
p_bi,p_bi:a238f52e-48cd-4761-bc14-d4ec8d97a2d7,Provincia di Biella - PTPv1 - caselli autostradali,transportation,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-politiche-lassetto-del-sistema,false,0,err
r_piemon,r_piemon:34658997-27e0-4ab7-a576-9d358b2486d2,Aree delimitate per la presenza di Popillia japonica,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/CSR_2023_2027/popillia_japonica.zip,true,22100324,ok
r_piemon,r_piemon:199104d1-ea7e-4d4c-ac65-0e380cc2a59d,Vini – indicazione dell’idoneità alla D.O. su mosaicatura catastale di riferimento regionale 2024,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/ViniVitigni/IDONEITA_PRODUZIONE_VINO_DO_2024-EPSG32632-GPKG.zip,true,32252775,ok
r_piemon,r_piemon:941f3e21-0c22-4690-85c0-dcf9385332c7,"Siti inseriti nella lista del Patrimonio Mondiale UNESCO ""I Paesaggi vitivinicoli del Piemonte: Langhe-Roero e Monferrato"" (buffer zone lineari)",planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/UNESCO/Buffer_zone_paesaggi_vitivinicoli_lineare.zip,true,70289,ok
r_piemon,r_piemon:29fd3921-6354-47e0-beda-502990267410,Ppr - Belvedere del Piano di Monitoraggio,planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/PPR_BELVEDERE_P4/belvedere_piano_monitoraggio.zip,true,26460,ok
r_piemon,r_piemon:29fd3921-6354-47e0-beda-502990267410,Ppr - Belvedere del Piano di Monitoraggio,planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/PPR_BELVEDERE_P4/Osservatorio.zip,true,929327518,ok
c_001272,c_l219:ed751fd9-27ed-4083-ab80-9543309831ee,Azzonamenti Statistici - Zone statistiche,boundaries,http://geoportale.comune.torino.it/geodati/zip/zone_statistiche_geo.zip,true,156031,ok
c_001272,c_l219:ed751fd9-27ed-4083-ab80-9543309831ee,Azzonamenti Statistici - Zone statistiche,boundaries,http://geoportale.comune.torino.it/geodati/zip/zone_statistiche_csv.zip,true,166498,ok
c_001272,c_l219:161e68b2-a8e1-4234-8efd-cceb002729be,Cartografia in scarico - Carta delle circoscrizioni 1:5000,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/carta_delle_circoscrizioni_fogli_5000_geo.zip,true,42267,ok
c_001272,c_l219:161e68b2-a8e1-4234-8efd-cceb002729be,Cartografia in scarico - Carta delle circoscrizioni 1:5000,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/carta_delle_circoscrizioni_fogli_5000_csv.zip,true,37143,ok
r_piemon,r_piemon:a6538f0f-f7eb-4022-b76e-043741c4b188,Ppr - Mete di fruizione e Capisaldi del sistema fruitivo (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/mete_e_capisaldi_fruitivi.zip,true,31457,ok
r_piemon,r_piemon:4452c619-e36c-4963-ad03-44be7510e740,Territorio Agro-Silvo-Pastorale (TASP) Regione Piemonte,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/TASP/tasp.zip,true,1654651645,ok
r_piemon,r_piemon:130b499f-3e2d-4388-8cf0-66892cd7ee25,Carta forestale regionale (edizione 2025),biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/SIFOR/CF_2025.gpkg,true,193744896,ok
p_to,cmto:62b371f0-8a20-4839-8eab-33de9924f417,OSSERVATORIO DEL DISSESTO,geoscientificInformation,https://www.cittametropolitana.torino.it/cms/risorse/sit-cartografico/dwd/geoportale/dati_scaricabili/difesa_del_suolo/decodifica_campi_osservatorio_dissesto.pdf,true,134002,ok
p_bi,p_bi:26c77f5f-3fd4-4cbb-8d32-d444296409f7,Provincia di Biella - PTPv1 - Galassini,planningCadastre,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/ctp-pae-sensibilita-paesistiche-e,false,0,err
r_piemon,r_piemon:94379297-e72a-41f8-918d-f497a956eb39,ALLESTIMENTO CARTOGRAFICO DI RIFERIMENTO BDTRE 2026 COLORI 1:250000,imageryBaseMapsEarthCover,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geoservices.csi.it/ms/wms/bdtre/rp-01/bdtrewms/wms_griglia_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20Allestimento%201:250.000%20BDTRE%202026&layer=scBD3fg250,true,18993,ok
r_piemon,r_piemon:d1252f4d-8c29-4995-b85b-4bbfb179cc70,Uso del suolo agricolo su mosaicatura catastale di riferimento regionale 2025,farming,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geoservices.csi.it/ms/wms/agrigeo/rp-01/agrigeowms/wms_griglia_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20Uso%20del%20suolo%20agricolo&layer=scUsoSuoAgri,true,18993,ok
r_piemon,r_piemon:d1252f4d-8c29-4995-b85b-4bbfb179cc70,Uso del suolo agricolo su mosaicatura catastale di riferimento regionale 2025,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/UsoSuoloAgri/USO_SUOLO_AGRICOLO_2025-PROV-001-EPSG32632-GPKG.zip,true,139991770,ok
r_piemon,r_piemon:d1252f4d-8c29-4995-b85b-4bbfb179cc70,Uso del suolo agricolo su mosaicatura catastale di riferimento regionale 2025,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/UsoSuoloAgri/USO_SUOLO_AGRICOLO_2025-PROV-006-EPSG32632-GPKG.zip,true,92369283,ok
r_piemon,r_piemon:d1252f4d-8c29-4995-b85b-4bbfb179cc70,Uso del suolo agricolo su mosaicatura catastale di riferimento regionale 2025,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/UsoSuoloAgri/USO_SUOLO_AGRICOLO_2025-PROV-005-EPSG32632-GPKG.zip,true,54239173,ok
r_piemon,r_piemon:d1252f4d-8c29-4995-b85b-4bbfb179cc70,Uso del suolo agricolo su mosaicatura catastale di riferimento regionale 2025,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/UsoSuoloAgri/USO_SUOLO_AGRICOLO_2025-PROV-096-EPSG32632-GPKG.zip,true,15244698,ok
r_piemon,r_piemon:d1252f4d-8c29-4995-b85b-4bbfb179cc70,Uso del suolo agricolo su mosaicatura catastale di riferimento regionale 2025,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/UsoSuoloAgri/USO_SUOLO_AGRICOLO_2025-PROV-004-EPSG32632-GPKG.zip,true,162559344,ok
r_piemon,r_piemon:d1252f4d-8c29-4995-b85b-4bbfb179cc70,Uso del suolo agricolo su mosaicatura catastale di riferimento regionale 2025,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/UsoSuoloAgri/USO_SUOLO_AGRICOLO_2025-PROV-003-EPSG32632-GPKG.zip,true,25711675,ok
r_piemon,r_piemon:d1252f4d-8c29-4995-b85b-4bbfb179cc70,Uso del suolo agricolo su mosaicatura catastale di riferimento regionale 2025,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/UsoSuoloAgri/USO_SUOLO_AGRICOLO_2025-PROV-103-EPSG32632-GPKG.zip,true,14633657,ok
r_piemon,r_piemon:d1252f4d-8c29-4995-b85b-4bbfb179cc70,Uso del suolo agricolo su mosaicatura catastale di riferimento regionale 2025,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/UsoSuoloAgri/USO_SUOLO_AGRICOLO_2025-PROV-002-EPSG32632-GPKG.zip,true,32475955,ok
r_piemon,r_piemon:600a5c0a-add2-47b2-8a6a-8cd8a295095b,Reti di monitoraggio delle acque,environment,http://www.regione.piemonte.it/monitgis/public/welcome.do,true,163317,ok
r_piemon,r_piemon:a95f28fe-3645-4ce2-833e-3c52bd14d845,Derivazioni idriche,environment,http://www.regione.piemonte.it/siriw/cartografia/mappastart.do,true,15248,ok
p_to,cmto:34cbbef9-9a6e-4e8e-a38a-bf8f3de1ee91,MALONE - Studio idrogeologico,geoscientificInformation,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/sit-cartografico/dwd/geoportale/dati_scaricabili/difesa_del_suolo/studi_idrogeologici/malone/Presentazione_studio_109a.pdf,true,2941702,ok
